,Video,Quality,Video Bytes Downloaded,Loaded Percentage,Eid,Date,Time,Operator
873,G-XZhKqQAHU,hd1440,0.274705828198895,27.5,19mjk,2025-01-19,03:04:51 PM,X
874,G-XZhKqQAHU,hd1440,0.259137141512747,25.9,19mjk,2025-01-19,03:04:50 PM,X
875,G-XZhKqQAHU,hd1440,0.259137141512747,25.9,19mjk,2025-01-19,03:04:49 PM,X
876,G-XZhKqQAHU,hd1440,0.259137141512747,25.9,19mjk,2025-01-19,03:04:48 PM,X
877,G-XZhKqQAHU,hd1440,0.259137141512747,25.9,19mjk,2025-01-19,03:04:47 PM,X
878,G-XZhKqQAHU,hd1440,0.259137141512747,25.9,19mjk,2025-01-19,03:04:46 PM,X
879,G-XZhKqQAHU,hd1440,0.243793494975808,24.4,19mjk,2025-01-19,03:04:45 PM,X
880,G-XZhKqQAHU,hd1440,0.243793494975808,24.4,19mjk,2025-01-19,03:04:44 PM,X
881,G-XZhKqQAHU,hd1440,0.243793494975808,24.4,19mjk,2025-01-19,03:04:43 PM,X
882,G-XZhKqQAHU,hd1440,0.243793494975808,24.4,19mjk,2025-01-19,03:04:42 PM,X
883,G-XZhKqQAHU,hd1440,0.243793494975808,24.4,19mjk,2025-01-19,03:04:41 PM,X
884,G-XZhKqQAHU,hd1440,0.243793494975808,24.4,19mjk,2025-01-19,03:04:40 PM,X
885,G-XZhKqQAHU,hd1440,0.225040149208438,22.5,19mjk,2025-01-19,03:04:39 PM,X
886,G-XZhKqQAHU,hd1440,0.225040149208438,22.5,19mjk,2025-01-19,03:04:38 PM,X
887,G-XZhKqQAHU,hd1440,0.225040149208438,22.5,19mjk,2025-01-19,03:04:37 PM,X
888,G-XZhKqQAHU,hd1440,0.225040149208438,22.5,19mjk,2025-01-19,03:04:36 PM,X
889,G-XZhKqQAHU,hd1440,0.225040149208438,22.5,19mjk,2025-01-19,03:04:35 PM,X
890,G-XZhKqQAHU,hd1440,0.21049096259219,21.0,19mjk,2025-01-19,03:04:34 PM,X
891,G-XZhKqQAHU,hd1440,0.206286803441068,20.6,19mjk,2025-01-19,03:04:33 PM,X
892,G-XZhKqQAHU,hd1440,0.206286803441068,20.6,19mjk,2025-01-19,03:04:32 PM,X
893,G-XZhKqQAHU,hd1440,0.206286803441068,20.6,19mjk,2025-01-19,03:04:31 PM,X
894,G-XZhKqQAHU,hd1440,0.206286803441068,20.6,19mjk,2025-01-19,03:04:30 PM,X
895,G-XZhKqQAHU,hd1440,0.206286803441068,20.6,19mjk,2025-01-19,03:04:29 PM,X
896,G-XZhKqQAHU,hd1440,0.187533457673699,18.8,19mjk,2025-01-19,03:04:28 PM,X
897,G-XZhKqQAHU,hd1440,0.187533457673699,18.8,19mjk,2025-01-19,03:04:27 PM,X
898,G-XZhKqQAHU,hd1440,0.187533457673699,18.8,19mjk,2025-01-19,03:04:26 PM,X
899,G-XZhKqQAHU,hd1440,0.187533457673699,18.8,19mjk,2025-01-19,03:04:25 PM,X
900,G-XZhKqQAHU,hd1440,0.187533457673699,18.8,19mjk,2025-01-19,03:04:24 PM,X
901,G-XZhKqQAHU,hd1440,0.168780111906329,16.9,19mjk,2025-01-19,03:04:23 PM,X
902,G-XZhKqQAHU,hd1440,0.168780111906329,16.9,19mjk,2025-01-19,03:04:22 PM,X
903,G-XZhKqQAHU,hd1440,0.168780111906329,16.9,19mjk,2025-01-19,03:04:21 PM,X
904,G-XZhKqQAHU,hd1440,0.142296977983572,14.2,19mjk,2025-01-19,03:04:20 PM,X
905,G-XZhKqQAHU,hd1440,0.142296977983572,14.2,19mjk,2025-01-19,03:04:19 PM,X
906,G-XZhKqQAHU,hd1440,0.142296977983572,14.2,19mjk,2025-01-19,03:04:18 PM,X
907,G-XZhKqQAHU,hd1440,0.142296977983572,14.2,19mjk,2025-01-19,03:04:17 PM,X
908,G-XZhKqQAHU,hd1440,0.142296977983572,14.2,19mjk,2025-01-19,03:04:16 PM,X
909,G-XZhKqQAHU,hd1440,0.142296977983572,14.2,19mjk,2025-01-19,03:04:15 PM,X
910,G-XZhKqQAHU,hd1440,0.112520074604219,11.3,19mjk,2025-01-19,03:04:14 PM,X
911,G-XZhKqQAHU,hd1440,0.112520074604219,11.3,19mjk,2025-01-19,03:04:13 PM,X
912,G-XZhKqQAHU,hd1440,0.0914924594501519,9.1,19mjk,2025-01-19,03:04:12 PM,X
913,G-XZhKqQAHU,hd1440,0.0914924594501519,9.1,19mjk,2025-01-19,03:04:11 PM,X
914,G-XZhKqQAHU,hd1440,0.0914924594501519,9.1,19mjk,2025-01-19,03:04:10 PM,X
915,G-XZhKqQAHU,hd1440,0.0914924594501519,9.1,19mjk,2025-01-19,03:04:09 PM,X
916,G-XZhKqQAHU,hd1440,0.0659197152219203,6.6,19mjk,2025-01-19,03:04:09 PM,X
917,G-XZhKqQAHU,hd1440,0.0489837391443701,4.9,19mjk,2025-01-19,03:04:07 PM,X
918,G-XZhKqQAHU,hd1440,0.0375066915347397,3.8,19mjk,2025-01-19,03:04:06 PM,X
919,G-XZhKqQAHU,hd1440,0.011023557611983,1.1,19mjk,2025-01-19,03:04:05 PM,X
2102,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:40 PM,X
2103,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:39 PM,X
2104,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:38 PM,X
2105,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:37 PM,X
2106,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:36 PM,X
2107,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:35 PM,X
2108,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:34 PM,X
2109,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:33 PM,X
2110,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:32 PM,X
2111,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:31 PM,X
2112,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:30 PM,X
2113,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:29 PM,X
2114,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:28 PM,X
2115,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:27 PM,X
2116,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:26 PM,X
2117,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:25 PM,X
2118,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:24 PM,X
2119,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:23 PM,X
2120,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:22 PM,X
2121,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:21 PM,X
2122,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:20 PM,X
2123,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:19 PM,X
2124,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:18 PM,X
2125,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:17 PM,X
2126,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:16 PM,X
2127,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:15 PM,X
2128,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:14 PM,X
2129,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:13 PM,X
2130,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:12 PM,X
2131,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:11 PM,X
2132,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:10 PM,X
2133,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:09 PM,X
2134,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:08 PM,X
2135,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:07 PM,X
2136,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:06 PM,X
2137,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:05 PM,X
2138,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:04 PM,X
2139,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:03 PM,X
2140,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:02 PM,X
2141,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:01 PM,X
2142,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:45:00 PM,X
2143,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:59 PM,X
2144,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:58 PM,X
2145,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:57 PM,X
2146,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:56 PM,X
2147,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:55 PM,X
2148,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:54 PM,X
2149,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:53 PM,X
2150,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:52 PM,X
2151,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:51 PM,X
2152,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:50 PM,X
2153,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:49 PM,X
2154,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:48 PM,X
2155,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:47 PM,X
2156,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:46 PM,X
2157,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:45 PM,X
2158,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:44 PM,X
2159,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:43 PM,X
2160,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:42 PM,X
2161,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:41 PM,X
2162,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:40 PM,X
2163,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:39 PM,X
2164,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:38 PM,X
2165,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:37 PM,X
2166,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:36 PM,X
2167,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:35 PM,X
2168,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:34 PM,X
2169,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:33 PM,X
2170,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:32 PM,X
2171,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:31 PM,X
2172,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:30 PM,X
2173,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:29 PM,X
2174,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:28 PM,X
2175,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:27 PM,X
2176,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:26 PM,X
2177,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:25 PM,X
2178,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:24 PM,X
2179,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:23 PM,X
2180,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:22 PM,X
2181,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:21 PM,X
2182,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:20 PM,X
2183,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:19 PM,X
2184,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:18 PM,X
2185,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:17 PM,X
2186,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:16 PM,X
2187,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:15 PM,X
2188,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:14 PM,X
2189,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:13 PM,X
2190,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:12 PM,X
2191,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:11 PM,X
2192,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:10 PM,X
2193,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:09 PM,X
2194,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:08 PM,X
2195,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:07 PM,X
2196,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:06 PM,X
2197,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:05 PM,X
2198,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:04 PM,X
2199,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:03 PM,X
2200,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:02 PM,X
2201,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:01 PM,X
2202,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:44:00 PM,X
2203,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:43:59 PM,X
2204,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:43:58 PM,X
2205,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:43:57 PM,X
2206,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:43:56 PM,X
2207,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:43:55 PM,X
2208,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:43:54 PM,X
2209,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:43:53 PM,X
2210,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:43:52 PM,X
2211,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:43:51 PM,X
2212,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:43:50 PM,X
2213,idCX7o-9Hr4,hd1080,1.0,100.0,18ma,2025-01-19,05:43:49 PM,X
2214,idCX7o-9Hr4,hd1080,0.985046920821114,98.5,18ma,2025-01-19,05:43:48 PM,X
2215,idCX7o-9Hr4,hd1080,0.985046920821114,98.5,18ma,2025-01-19,05:43:47 PM,X
2216,idCX7o-9Hr4,hd1080,0.985046920821114,98.5,18ma,2025-01-19,05:43:46 PM,X
2217,idCX7o-9Hr4,hd1080,0.985046920821114,98.5,18ma,2025-01-19,05:43:45 PM,X
2218,idCX7o-9Hr4,hd1080,0.985046920821114,98.5,18ma,2025-01-19,05:43:44 PM,X
2219,idCX7o-9Hr4,hd1080,0.968023460410557,96.8,18ma,2025-01-19,05:43:43 PM,X
2220,idCX7o-9Hr4,hd1080,0.968023460410557,96.8,18ma,2025-01-19,05:43:42 PM,X
2221,idCX7o-9Hr4,hd1080,0.968023460410557,96.8,18ma,2025-01-19,05:43:41 PM,X
2222,idCX7o-9Hr4,hd1080,0.968023460410557,96.8,18ma,2025-01-19,05:43:40 PM,X
2223,idCX7o-9Hr4,hd1080,0.968023460410557,96.8,18ma,2025-01-19,05:43:39 PM,X
2224,idCX7o-9Hr4,hd1080,0.968023460410557,96.8,18ma,2025-01-19,05:43:38 PM,X
2225,idCX7o-9Hr4,hd1080,0.95099706744868,95.1,18ma,2025-01-19,05:43:37 PM,X
2226,idCX7o-9Hr4,hd1080,0.95099706744868,95.1,18ma,2025-01-19,05:43:36 PM,X
2227,idCX7o-9Hr4,hd1080,0.95099706744868,95.1,18ma,2025-01-19,05:43:35 PM,X
2228,idCX7o-9Hr4,hd1080,0.95099706744868,95.1,18ma,2025-01-19,05:43:34 PM,X
2229,idCX7o-9Hr4,hd1080,0.95099706744868,95.1,18ma,2025-01-19,05:43:33 PM,X
2230,idCX7o-9Hr4,hd1080,0.932307917888563,93.2,18ma,2025-01-19,05:43:32 PM,X
2231,idCX7o-9Hr4,hd1080,0.932307917888563,93.2,18ma,2025-01-19,05:43:31 PM,X
2232,idCX7o-9Hr4,hd1080,0.932307917888563,93.2,18ma,2025-01-19,05:43:30 PM,X
2233,idCX7o-9Hr4,hd1080,0.932307917888563,93.2,18ma,2025-01-19,05:43:29 PM,X
2234,idCX7o-9Hr4,hd1080,0.932307917888563,93.2,18ma,2025-01-19,05:43:28 PM,X
2235,idCX7o-9Hr4,hd1080,0.932307917888563,93.2,18ma,2025-01-19,05:43:27 PM,X
2236,idCX7o-9Hr4,hd1080,0.932307917888563,93.2,18ma,2025-01-19,05:43:26 PM,X
2237,idCX7o-9Hr4,hd1080,0.916944281524927,91.7,18ma,2025-01-19,05:43:25 PM,X
2238,idCX7o-9Hr4,hd1080,0.916944281524927,91.7,18ma,2025-01-19,05:43:24 PM,X
2239,idCX7o-9Hr4,hd1080,0.916944281524927,91.7,18ma,2025-01-19,05:43:23 PM,X
2240,idCX7o-9Hr4,hd1080,0.916944281524927,91.7,18ma,2025-01-19,05:43:22 PM,X
2241,idCX7o-9Hr4,hd1080,0.898451612903226,89.8,18ma,2025-01-19,05:43:21 PM,X
2242,idCX7o-9Hr4,hd1080,0.898451612903226,89.8,18ma,2025-01-19,05:43:20 PM,X
2243,idCX7o-9Hr4,hd1080,0.898451612903226,89.8,18ma,2025-01-19,05:43:19 PM,X
2244,idCX7o-9Hr4,hd1080,0.898451612903226,89.8,18ma,2025-01-19,05:43:18 PM,X
2245,idCX7o-9Hr4,hd1080,0.898451612903226,89.8,18ma,2025-01-19,05:43:17 PM,X
2246,idCX7o-9Hr4,hd1080,0.898451612903226,89.8,18ma,2025-01-19,05:43:16 PM,X
2247,idCX7o-9Hr4,hd1080,0.898451612903226,89.8,18ma,2025-01-19,05:43:15 PM,X
2248,idCX7o-9Hr4,hd1080,0.898451612903226,89.8,18ma,2025-01-19,05:43:14 PM,X
2249,idCX7o-9Hr4,hd1080,0.882894428152493,88.3,18ma,2025-01-19,05:43:13 PM,X
2250,idCX7o-9Hr4,hd1080,0.882894428152493,88.3,18ma,2025-01-19,05:43:12 PM,X
2251,idCX7o-9Hr4,hd1080,0.882894428152493,88.3,18ma,2025-01-19,05:43:11 PM,X
2252,idCX7o-9Hr4,hd1080,0.865868035190616,86.6,18ma,2025-01-19,05:43:10 PM,X
2253,idCX7o-9Hr4,hd1080,0.865868035190616,86.6,18ma,2025-01-19,05:43:09 PM,X
2254,idCX7o-9Hr4,hd1080,0.865868035190616,86.6,18ma,2025-01-19,05:43:08 PM,X
2255,idCX7o-9Hr4,hd1080,0.865868035190616,86.6,18ma,2025-01-19,05:43:07 PM,X
2256,idCX7o-9Hr4,hd1080,0.865868035190616,86.6,18ma,2025-01-19,05:43:06 PM,X
2257,idCX7o-9Hr4,hd1080,0.865868035190616,86.6,18ma,2025-01-19,05:43:05 PM,X
2258,idCX7o-9Hr4,hd1080,0.865868035190616,86.6,18ma,2025-01-19,05:43:04 PM,X
2259,idCX7o-9Hr4,hd1080,0.865868035190616,86.6,18ma,2025-01-19,05:43:03 PM,X
2260,idCX7o-9Hr4,hd1080,0.848841642228739,84.9,18ma,2025-01-19,05:43:02 PM,X
2261,idCX7o-9Hr4,hd1080,0.848841642228739,84.9,18ma,2025-01-19,05:43:01 PM,X
2262,idCX7o-9Hr4,hd1080,0.848841642228739,84.9,18ma,2025-01-19,05:43:00 PM,X
2263,idCX7o-9Hr4,hd1080,0.848841642228739,84.9,18ma,2025-01-19,05:42:59 PM,X
2264,idCX7o-9Hr4,hd1080,0.848841642228739,84.9,18ma,2025-01-19,05:42:58 PM,X
2265,idCX7o-9Hr4,hd1080,0.821117302052786,82.1,18ma,2025-01-19,05:42:57 PM,X
2266,idCX7o-9Hr4,hd1080,0.821117302052786,82.1,18ma,2025-01-19,05:42:56 PM,X
2267,idCX7o-9Hr4,hd1080,0.814788856304985,81.5,18ma,2025-01-19,05:42:55 PM,X
2268,idCX7o-9Hr4,hd1080,0.814788856304985,81.5,18ma,2025-01-19,05:42:54 PM,X
2269,idCX7o-9Hr4,hd1080,0.814788856304985,81.5,18ma,2025-01-19,05:42:53 PM,X
2270,idCX7o-9Hr4,hd1080,0.814788856304985,81.5,18ma,2025-01-19,05:42:52 PM,X
2271,idCX7o-9Hr4,hd1080,0.814788856304985,81.5,18ma,2025-01-19,05:42:51 PM,X
2272,idCX7o-9Hr4,hd1080,0.810190615835777,81.0,18ma,2025-01-19,05:42:50 PM,X
2273,idCX7o-9Hr4,hd1080,0.805689149560117,80.6,18ma,2025-01-19,05:42:49 PM,X
2274,idCX7o-9Hr4,hd1080,0.801384164222874,80.1,18ma,2025-01-19,05:42:48 PM,X
2275,idCX7o-9Hr4,hd1080,0.796788856304985,79.7,18ma,2025-01-19,05:42:47 PM,X
2276,idCX7o-9Hr4,hd1080,0.780348973607038,78.0,18ma,2025-01-19,05:42:46 PM,X
2277,idCX7o-9Hr4,hd1080,0.780348973607038,78.0,18ma,2025-01-19,05:42:45 PM,X
2278,idCX7o-9Hr4,hd1080,0.780348973607038,78.0,18ma,2025-01-19,05:42:44 PM,X
2279,idCX7o-9Hr4,hd1080,0.780348973607038,78.0,18ma,2025-01-19,05:42:43 PM,X
2280,idCX7o-9Hr4,hd1080,0.779859237536657,78.0,18ma,2025-01-19,05:42:42 PM,X
2281,idCX7o-9Hr4,hd1080,0.779175953079179,77.9,18ma,2025-01-19,05:42:41 PM,X
2282,idCX7o-9Hr4,hd1080,0.779076246334311,77.9,18ma,2025-01-19,05:42:40 PM,X
2283,idCX7o-9Hr4,hd1080,0.779076246334311,77.9,18ma,2025-01-19,05:42:39 PM,X
2284,idCX7o-9Hr4,hd1080,0.779076246334311,77.9,18ma,2025-01-19,05:42:38 PM,X
2285,idCX7o-9Hr4,hd1080,0.779076246334311,77.9,18ma,2025-01-19,05:42:37 PM,X
2286,idCX7o-9Hr4,hd1080,0.779076246334311,77.9,18ma,2025-01-19,05:42:36 PM,X
2287,idCX7o-9Hr4,hd1080,0.779076246334311,77.9,18ma,2025-01-19,05:42:35 PM,X
2288,idCX7o-9Hr4,hd1080,0.779076246334311,77.9,18ma,2025-01-19,05:42:34 PM,X
2289,idCX7o-9Hr4,hd1080,0.763712609970675,76.4,18ma,2025-01-19,05:42:33 PM,X
2290,idCX7o-9Hr4,hd1080,0.759700879765396,76.0,18ma,2025-01-19,05:42:32 PM,X
2291,idCX7o-9Hr4,hd1080,0.752656891495601,75.3,18ma,2025-01-19,05:42:31 PM,X
2292,idCX7o-9Hr4,hd1080,0.752656891495601,75.3,18ma,2025-01-19,05:42:30 PM,X
2293,idCX7o-9Hr4,hd1080,0.746686217008798,74.7,18ma,2025-01-19,05:42:29 PM,X
2294,idCX7o-9Hr4,hd1080,0.746686217008798,74.7,18ma,2025-01-19,05:42:28 PM,X
2295,idCX7o-9Hr4,hd1080,0.746686217008798,74.7,18ma,2025-01-19,05:42:27 PM,X
2296,idCX7o-9Hr4,hd1080,0.746686217008798,74.7,18ma,2025-01-19,05:42:26 PM,X
2297,idCX7o-9Hr4,hd1080,0.746686217008798,74.7,18ma,2025-01-19,05:42:25 PM,X
2298,idCX7o-9Hr4,hd1080,0.746686217008798,74.7,18ma,2025-01-19,05:42:24 PM,X
2299,idCX7o-9Hr4,hd1080,0.746686217008798,74.7,18ma,2025-01-19,05:42:23 PM,X
2300,idCX7o-9Hr4,hd1080,0.746686217008798,74.7,18ma,2025-01-19,05:42:22 PM,X
2301,idCX7o-9Hr4,hd1080,0.725354838709677,72.5,18ma,2025-01-19,05:42:21 PM,X
2302,idCX7o-9Hr4,hd1080,0.725354838709677,72.5,18ma,2025-01-19,05:42:20 PM,X
2303,idCX7o-9Hr4,hd1080,0.725354838709677,72.5,18ma,2025-01-19,05:42:19 PM,X
2304,idCX7o-9Hr4,hd1080,0.725354838709677,72.5,18ma,2025-01-19,05:42:18 PM,X
2305,idCX7o-9Hr4,hd1080,0.725354838709677,72.5,18ma,2025-01-19,05:42:17 PM,X
2306,idCX7o-9Hr4,hd1080,0.712636363636364,71.3,18ma,2025-01-19,05:42:16 PM,X
2307,idCX7o-9Hr4,hd1080,0.712636363636364,71.3,18ma,2025-01-19,05:42:15 PM,X
2308,idCX7o-9Hr4,hd1080,0.712636363636364,71.3,18ma,2025-01-19,05:42:14 PM,X
2309,idCX7o-9Hr4,hd1080,0.712636363636364,71.3,18ma,2025-01-19,05:42:13 PM,X
2310,idCX7o-9Hr4,hd1080,0.712636363636364,71.3,18ma,2025-01-19,05:42:12 PM,X
2311,idCX7o-9Hr4,hd1080,0.712636363636364,71.3,18ma,2025-01-19,05:42:11 PM,X
2312,idCX7o-9Hr4,hd1080,0.695609970674487,69.6,18ma,2025-01-19,05:42:10 PM,X
2313,idCX7o-9Hr4,hd1080,0.691598240469208,69.2,18ma,2025-01-19,05:42:09 PM,X
2314,idCX7o-9Hr4,hd1080,0.691598240469208,69.2,18ma,2025-01-19,05:42:08 PM,X
2315,idCX7o-9Hr4,hd1080,0.691598240469208,69.2,18ma,2025-01-19,05:42:07 PM,X
2316,idCX7o-9Hr4,hd1080,0.691598240469208,69.2,18ma,2025-01-19,05:42:06 PM,X
2317,idCX7o-9Hr4,hd1080,0.691598240469208,69.2,18ma,2025-01-19,05:42:05 PM,X
2318,idCX7o-9Hr4,hd1080,0.67858357771261,67.9,18ma,2025-01-19,05:42:04 PM,X
2319,idCX7o-9Hr4,hd1080,0.67858357771261,67.9,18ma,2025-01-19,05:42:03 PM,X
2320,idCX7o-9Hr4,hd1080,0.67858357771261,67.9,18ma,2025-01-19,05:42:02 PM,X
